date,temp_mean_all,surface_temp_mean_all,soil_temp_10_mean_all,soil_temp_20_mean_all,soil_temp_50_mean_all,relhum_mean_all,abshum_mean_all,dew_point_temp_mean_all,windspeed_mean,windspeed_az_mean,windspeed_el_mean,winddirection_mean,winddirection_az_mean_angle,winddirection_el_mean_angle,precipitation_sum_all,pressure_mean_all,pressure_reduced_mean_all,global_radiation_short_wave_mean,global_radiation_long_wave_mean,reflex_radiation_short_wave_mean,reflex_radiation_long_wave_mean,albedo_mean_all,net_solar_rad_mean,net_far_infrared_rad_mean,sky_temp_mean,ground_temp_mean,total_net_rad_mean,precipitation_sum_730,precipitation_sum_550,wind_u_mean,wind_v_mean,rgs_roof_global_radiation_short_wave_mean,rgs_roof_diffuse_radiation_short_wave_mean,rgs_roof_diffuse_radiation_short_wave_corrected_mean,rgs_roof_global_radiation_long_wave_mean,rgs_roof_direct_radiation_mean,rgs_roof_direct_rad_perpendicular_mean,rgs_roof_sunshine_duration_sum
2020-08-06,24.349305555555556,25.52638888888889,22.765972222222224,21.6,18.719444444444445,42.81736111111111,9.142185915379677,10.370138888888889,1.1256944444444443,1.1111111111111112,0.35833333333333334,182.33603078297713,189.7706697227071,10.19654907212846,0.0,1003.9756944444445,1018.7159722222223,276.56944444444446,367.573627521986,44.729166666666664,440.0875164108749,0.16586588826560397,368.7142857142857,-72.51388888888889,10.507517006355672,23.161636343976497,159.32638888888889,0.0,0.0,0.045883456107749146,1.1247589478233522,,,,,,,
2020-08-07,24.686111111111114,26.11388888888889,23.58888888888889,22.36388888888889,19.072222222222223,47.87847222222222,9.782024405908103,11.400694444444445,1.0256944444444445,1.0638888888888889,0.23194444444444443,105.11650007107336,88.3755255226917,5.610347825207223,0.0,1004.7215277777777,1019.4541666666667,273.56944444444446,374.22050885146166,43.875,444.9010644070172,0.16624201406590644,365.05494505494505,-70.68055555555556,11.765883385959407,23.862880195078777,159.01388888888889,0.0,0.0,-0.9902029248542951,0.2674831975549062,,,,,,,
2020-08-08,25.519444444444446,27.264583333333334,24.186111111111114,22.911805555555556,19.4125,51.62361111111111,10.953333455059703,13.190972222222221,0.9173611111111111,0.9055555555555556,0.22847222222222222,21.75502032740828,6.0530433273359945,6.235580596481688,0.0,1003.9423611111112,1018.6229166666667,265.61805555555554,384.9857003328695,42.541666666666664,452.3190336662028,0.16655501323007424,354.53846153846155,-67.33333333333333,13.759453121861966,25.072342298471614,155.74305555555554,0.0,0.0,-0.34000963930917816,-0.852023974636779,,,,,,,
2020-08-09,24.454166666666666,25.80138888888889,24.039583333333333,23.043750000000003,19.744444444444444,62.50763888888889,13.527665964048342,16.421527777777776,1.0659722222222223,1.06875,0.2576388888888889,61.36071180207114,47.145796426539576,6.0099961055310605,0.0,1001.9743055555555,1016.6701388888889,174.75694444444446,405.1984331249525,27.229166666666668,447.53871090273026,0.15308500058126343,232.09782608695653,-42.34027777777778,17.50135599958513,24.602942453425534,105.1875,0.0,0.0,-0.9355553454325397,-0.5109138618025394,,,,,,,
2020-08-10,25.177777777777777,27.422916666666666,24.20138888888889,23.09375,19.853472222222223,65.5326388888889,14.505202903289337,17.56875,1.5208333333333333,1.5027777777777778,0.37430555555555556,76.04845438914919,65.67780783504064,9.24817816299761,0.0,1000.0979166666667,1014.7340277777779,245.625,392.2145546575553,39.63194444444444,454.256221324222,0.16353254679354945,331.4,-62.041666666666664,15.146131388177558,25.616933319787204,143.95138888888889,0.0,0.0,-1.4759687041848817,-0.3666748042129139,,,,,,,
2020-08-11,23.377083333333335,24.70138888888889,23.75347222222222,23.064583333333335,20.07638888888889,76.41597222222222,15.541465340981281,18.491666666666667,1.0020833333333334,1.0138888888888888,0.22152777777777777,84.01751948599012,68.06479354304656,4.022306543126199,18.5,1000.3541666666666,1015.0819444444444,157.0625,400.56359359042625,24.51388888888889,441.028871368204,0.15594279672716116,215.80898876404495,-40.46527777777778,16.657670219836216,23.53544240593301,92.08333333333333,18.5,18.5,-0.9966257979331639,-0.10444149481182882,,,,,,,
2020-08-12,24.450694444444444,25.87777777777778,23.461805555555557,22.640972222222224,20.03472222222222,69.23888888888888,14.718638211578536,17.745833333333334,1.3111111111111111,1.3361111111111112,0.33888888888888885,134.3776813579178,129.02229395895426,8.883824341949543,0.0,999.6687499999999,1014.3361111111111,251.50694444444446,393.57298470485944,40.8125,446.19104026041504,0.16436082146497163,338.85555555555555,-52.61805555555556,15.433947968665528,24.462528219075875,158.07638888888889,0.0,0.0,-0.9371103312887329,0.9169714132244983,,,,,,,
2020-08-13,23.536805555555556,24.385416666666668,23.071527777777778,22.447916666666668,20.101388888888888,71.91944444444444,14.701135872508805,17.655555555555555,0.8354166666666667,0.8999999999999999,0.20833333333333334,175.28888607552213,179.34004158551292,5.272999740423866,0.4,997.1020833333334,1011.7770833333333,165.33333333333334,402.79666334311236,25.131944444444443,441.0397188986679,0.14415252383236002,228.2808988764045,-38.24305555555556,17.09541300497278,23.602636747354055,101.95833333333333,0.4,0.4,-0.06861429914525846,0.8325941898051231,,,,,,,
2020-08-14,22.389583333333334,23.92361111111111,23.15902777777778,22.484722222222224,20.14236111111111,77.44513888888889,14.835593013123079,17.764583333333334,1.3215277777777779,1.3520833333333333,0.2875,238.37860615125732,248.12980745991428,8.636249211362964,18.1,997.9430555555555,1012.6819444444445,168.4375,402.55759253983086,26.22222222222222,436.89787031760864,0.15726955363459003,236.88505747126436,-34.34027777777778,17.09288781312845,22.976152044535567,107.87500000000001,18.1,18.1,1.1253221635851578,0.692882165726822,,,,,,,
2020-08-15,20.506944444444443,21.452777777777776,22.427083333333332,22.104166666666668,20.194444444444443,90.32291666666667,15.947737607340697,18.830555555555556,0.7631944444444445,0.7590277777777777,0.14652777777777778,178.41463173827952,169.64831188823013,4.6607651597645035,7.8,999.6374999999999,1014.4972222222223,116.90277777777777,394.34870971197984,17.0625,425.7306541564243,0.14003697368778129,163.03370786516854,-31.381944444444443,15.595623617889244,21.143278547442662,68.45833333333333,7.8,7.8,-0.02111481635089408,0.7629023034185519,,,,,,,
